16.03312,1.447173,0,0
16.03338,1.44731,0.0009010488,0.0004505244
16.03386,1.446358,0.002405814,0.001202907
16.04325,1.427857,0.3520058,0.1760029
16.01464,0.9868476,1.813091,0.9065456
16.45344,1.227863,1.570591,0.7852956
17.38636,0.6695033,2.350719,1.17536
16.99264,0.8478885,1.008316,0.504158
16.27839,0.8130236,1.442443,0.7212213
16.23017,0.6484861,0.5124689,0.2562344
16.30946,1.130293,1.363083,0.6815413
16.96642,2.468375,2.987203,1.493602
17.52806,2.718234,1.229684,0.6148419
17.3227,3.294176,1.478376,0.7391878
17.30545,3.249008,0.1178765,0.05893823
17.38294,3.34437,0.3874915,0.1937457
17.52808,3.475492,0.7227164,0.3613582
17.51023,3.496911,0.05654391,0.02827195
17.46984,3.544901,0.6235319,0.311766
17.3969,3.328402,1.241253,0.6206263
17.0497,3.290864,0.9000443,0.4500221
16.90111,3.514705,0.641407,0.3207035
17.05224,3.502632,0.4060812,0.2030406
17.20143,3.522637,0.3192918,0.1596459
17.18484,3.214783,0.9688683,0.4844342
17.21373,3.182632,0.08879914,0.04439957
17.28865,3.328548,0.5302651,0.2651325
16.69969,3.61068,2.963757,1.481878
16.61559,3.637897,0.5435737,0.2717869
16.69386,3.650435,0.258194,0.129097
