18.01818,1.275821,0,0
17.88429,1.414744,0.3860106,0.1930053
17.86613,1.387488,0.4226567,0.2113284
17.63542,1.553225,0.6562497,0.3281249
17.46854,1.635343,0.4239229,0.2119614
17.46846,1.758215,0.3653484,0.1826742
17.46865,1.96384,0.4449466,0.2224733
17.44003,1.997722,0.1731708,0.0865854
17.39999,1.970196,0.1364346,0.06821728
17.40586,1.980259,0.03812653,0.01906327
17.31129,1.95576,0.2084566,0.1042283
17.22177,1.981771,0.2165048,0.1082524
17.30716,1.98127,0.1718801,0.08594004
17.29695,2.077456,0.2789975,0.1394988
17.352,1.965394,0.2554859,0.1277429
17.61644,1.812515,0.6190739,0.3095369
17.8319,1.57206,0.6457521,0.3228761
17.8593,1.701081,0.2765478,0.1382739
17.48883,1.941653,0.8854383,0.4427192
17.22156,1.953572,0.537337,0.2686685
17.20874,1.947849,0.07728577,0.03864289
17.20841,1.949735,0.05908225,0.02954113
17.21328,1.95592,0.0162053,0.008102649
17.22058,1.955895,0.01631655,0.008158274
17.22655,1.948098,0.02182988,0.01091494
17.2348,1.931123,0.9366438,0.4683219
17.23108,1.928964,0.01638727,0.008193635
17.23497,1.936143,0.01636452,0.008182262
17.23968,1.94376,0.01803809,0.009019047
17.23691,1.957572,0.02845063,0.01422531
17.25021,1.933593,0.05903241,0.02951621
17.15488,1.939934,0.5567374,0.2783687
17.15858,1.934529,0.01917344,0.009586722
17.08749,1.935042,0.5314311,0.2657156
17.08511,1.933882,0.008570935,0.004285467
17.01778,1.935824,0.6558707,0.3279354
17.01145,1.945951,0.02407955,0.01203977
16.94998,1.941808,0.6638708,0.3319354
17.02834,1.974493,1.02246,0.5112301
16.94597,1.978648,0.2298268,0.1149134
16.3338,1.974175,1.226324,0.613162
16.34408,2.013025,0.09364072,0.04682036
15.51317,1.962817,1.783137,0.8915685
15.51468,1.955022,0.02094909,0.01047454
15.5216,1.954449,0.0462358,0.0231179
15.51495,1.972055,0.04071715,0.02035858
15.56906,1.973021,0.1569324,0.07846619
15.28353,1.960208,1.470576,0.7352881
15.28127,1.968376,0.1272603,0.06363013
15.06391,1.973365,0.4362682,0.2181341
14.98519,1.966833,0.158553,0.07927651
14.95185,1.972794,0.06992918,0.03496459
14.96371,1.973932,0.02523045,0.01261522
15.11274,1.948519,0.3176247,0.1588124
15.17386,1.951047,0.1265719,0.06328595
15.07997,1.936898,0.1902297,0.09511486
15.00295,1.942224,0.1547452,0.07737258
14.98856,1.995183,0.1202285,0.06011423
14.98231,2.002317,0.03577343,0.01788672
14.97444,2.006515,0.01885643,0.009428216
14.96608,2.040423,0.06991443,0.03495722
14.92105,2.09884,0.1557603,0.07788015
14.89971,2.111704,0.05761236,0.02880618
14.91857,2.084393,0.07011936,0.03505968
14.92968,2.060418,0.05375993,0.02687996
14.88969,2.080165,0.1132486,0.05662431
14.88303,2.074618,0.03145582,0.01572791
14.90225,2.062911,0.05995603,0.02997801
14.93625,2.040948,0.1010325,0.05051624
