17.2174,2.013236,0,0
17.15498,1.988126,0.210518,0.105259
17.12435,1.961851,0.136913,0.06845648
17.17739,1.99802,0.2377309,0.1188654
17.38424,1.961351,0.5277328,0.2638664
17.49388,1.811574,0.5411533,0.2705766
17.52413,1.665776,0.4722905,0.2361453
17.54166,1.630504,0.08348821,0.04174411
17.54426,1.646992,0.04981493,0.02490746
17.49917,1.744999,0.2342322,0.1171161
17.34204,1.942301,0.6600145,0.3300072
17.05183,1.965989,0.7028236,0.3514118
17.01576,1.975643,0.08030533,0.04015267
17.04756,1.996079,0.2052149,0.1026075
17.1013,1.981054,0.1214749,0.06073743
17.14522,1.997672,0.09896269,0.04948135
17.151,2.00169,0.02125064,0.01062532
17.15265,1.999395,0.005650234,0.002825117
17.14345,1.998063,0.02080775,0.01040388
17.14432,1.998798,0.01607464,0.008037321
17.14725,1.999067,0.06668352,0.03334176
17.14304,1.989356,0.1219226,0.06096128
17.1561,1.994784,0.03076757,0.01538378
17.32187,1.986671,0.4670692,0.2335346
17.45869,1.805351,0.5851482,0.2925741
17.44527,1.778493,0.2238781,0.111939
17.51249,1.671265,0.2774172,0.1387086
17.5491,1.644311,0.0911522,0.0455761
17.53288,1.698422,0.121244,0.06062202
17.29973,1.962327,0.8525842,0.4262921
17.06687,1.974918,0.7039055,0.3519527
17.02439,1.969561,0.1171293,0.05856467
17.06221,1.990571,0.1063345,0.05316726
17.06657,1.998636,0.04104829,0.02052414
17.05685,1.998011,0.01957725,0.009788624
17.0752,1.986923,0.04774416,0.02387208
17.07203,1.991636,0.01171455,0.005857273
17.0664,1.988637,0.01450035,0.007250173
17.05837,1.9578,0.06402693,0.03201346
17.02955,1.972958,0.1206592,0.06032959
17.04623,1.979578,0.04156239,0.02078119
17.08904,2.000196,0.09898834,0.04949417
17.09096,2.008257,0.02418187,0.01209094
17.09658,2.005995,0.02869055,0.01434527
17.08677,1.996427,0.02742103,0.01371052
17.08044,1.990144,0.02985672,0.01492836
17.08292,1.99347,0.02103352,0.01051676
17.08857,1.99999,0.01731934,0.00865967
