14.64712,0.9905769,0.0004199125,0.0002099562
14.64709,0.9906383,0.0004468452,0.0002234226
14.64707,0.9904684,0.0004193862,0.0002096931
14.64698,0.9904167,0.0005486173,0.0002743086
14.64708,0.9906685,0.0004089909,0.0002044955
14.64711,0.9904668,3.527487E-05,1.763744E-05
14.64712,0.9904822,0.0002374891,0.0001187446
14.64715,0.9905463,0.0004655358,0.0002327679
14.64709,0.9904529,0.0006168327,0.0003084163
14.64706,0.9907252,0.0002499777,0.0001249889
14.64704,0.9906687,0.0008104097,0.0004052048
14.64726,0.9905952,0.0007079077,0.0003539538
14.64718,0.9907758,0.0007711475,0.0003855738
14.64705,0.9904597,0.0002857158,0.0001428579
14.64705,0.9904673,0.00293677,0.001468385
14.64697,0.9892064,0.07572494,0.03786247
14.65772,1.016471,0.04653873,0.02326936
14.65511,1.038134,0.4380199,0.21901
14.48967,1.174901,0.6788952,0.3394476
14.21044,1.357557,0.7722336,0.3861168
13.86004,1.414392,0.3410865,0.1705432
13.70717,1.387712,0.4763546,0.2381773
13.53305,1.295247,0.2089416,0.1044708
13.57725,1.298501,0.5786113,0.2893056
13.66285,1.416816,0.6281506,0.3140753
13.73489,1.457073,0.5307148,0.2653574
13.82783,1.467191,0.5552431,0.2776215
14.0644,1.466429,0.5702014,0.2851007
14.3023,1.48087,0.5237054,0.2618527
14.53967,1.49524,0.3862853,0.1931427
14.65098,1.490188,0.4213617,0.2106809
14.60166,1.495119,0.3876723,0.1938362
14.42646,1.501395,0.1632812,0.08164062
14.35211,1.513555,0.3334799,0.16674
14.20608,1.493816,0.5232297,0.2616148
14.00793,1.461479,0.4363967,0.2181984
13.79093,1.443884,0.6070896,0.3035448
13.54526,1.442938,0.5632473,0.2816236
13.28447,1.422253,0.4529931,0.2264966
13.09259,1.45308,0.630197,0.3150985
12.95551,1.445296,0.4093089,0.2046544
12.96136,1.433527,0.5304278,0.2652139
12.97169,1.425467,0.286355,0.1431775
12.9895,1.455412,0.3502499,0.175125
13.09134,1.419418,0.6225297,0.3112649
13.37626,1.431637,0.4382523,0.2191261
13.58102,1.38889,0.2995746,0.1497873
13.72672,1.423477,0.4026782,0.2013391
13.80387,1.388229,0.590459,0.2952295
13.84668,1.428702,0.5094173,0.2547086
13.91644,1.384028,0.7619827,0.3809914
14.21255,1.444104,0.3028112,0.1514056
14.35309,1.436461,0.1340783,0.06703916
