17.17098,1.494716,0,0
16.79522,1.833247,1.016077,0.5080385
16.65863,1.990388,0.4164765,0.2082383
16.65822,2.042548,0.1062611,0.05313053
16.65144,2.034398,0.06382532,0.03191266
16.64354,2.02787,0.05764248,0.02882124
16.65739,2.035777,0.05929457,0.02964729
16.67099,2.036823,0.07821406,0.03910703
16.68487,2.03233,0.04144801,0.02072401
16.69694,2.048002,0.0988174,0.0494087
16.68892,2.049238,0.04752726,0.02376363
16.67689,2.041581,0.06047654,0.03023827
16.66812,2.035545,0.03482471,0.01741236
16.67768,2.050326,0.05664187,0.02832094
16.68506,2.052511,0.01805189,0.009025947
16.67797,2.052249,0.01527298,0.007636492
16.68647,2.083016,0.06455722,0.03227861
16.67283,2.063526,0.05153092,0.02576546
16.66435,2.053524,0.02628449,0.01314224
16.65769,2.053333,0.01495297,0.007476483
16.65924,2.054726,0.005813714,0.002906857
16.65881,2.054863,0.01176542,0.005882711
16.67439,2.048579,0.06232889,0.03116445
16.89743,1.713899,0.8499339,0.424967
17.40207,1.635093,1.021778,0.5108889
17.86217,1.494129,1.059639,0.5298194
17.97654,1.133173,0.7599609,0.3799805
17.97374,1.076703,0.168043,0.0840215
17.97123,1.07441,0.03297262,0.01648631
17.9712,1.073865,0.00216848,0.00108424
17.97125,1.075002,0.003109671,0.001554836
17.97134,1.077198,0.006470208,0.003235104
17.97128,1.078861,0.004997291,0.002498645
17.9713,1.079591,0.002438864,0.001219432
17.97127,1.079866,0.0005595168,0.0002797584
17.97118,1.080574,0.002158934,0.001079467
17.97144,1.080596,0.0006070149,0.0003035074
17.97142,1.080768,0.0003476392,0.0001738196
