16.61738,2.082874,0,0
16.61716,2.081618,0.007172936,0.003586468
16.62203,2.08272,0.01097871,0.005489355
16.62919,2.083742,0.01671356,0.008356778
16.63201,2.083734,0.005657682,0.002828841
16.63195,2.084568,0.008137581,0.00406879
16.62433,2.082587,0.01749154,0.00874577
16.61995,2.081709,0.01346846,0.006734231
16.58256,2.002984,0.1761654,0.08808272
16.57657,2.004226,0.01940965,0.009704823
16.57141,2.005008,0.01617878,0.00808939
16.57707,2.006683,0.01430445,0.007152226
16.58759,2.006432,0.02403587,0.01201794
16.59002,2.006012,0.01004721,0.005023607
16.58952,2.0059,0.002321126,0.001160563
16.58669,2.00545,0.006568027,0.003284013
