16.56528,2.00911,0,0
16.5477,1.977509,0.07242938,0.03621469
16.54736,1.97575,0.0108712,0.005435602
16.55411,1.973374,0.0230687,0.01153435
16.55564,1.972237,0.01206518,0.006032588
16.55381,1.97377,0.01079563,0.005397816
16.54012,1.982959,0.0454439,0.02272195
16.53402,1.986685,0.01500456,0.007502281
16.54465,1.980226,0.03840461,0.01920231
16.55423,1.990736,0.08358328,0.04179164
16.67125,1.926629,0.3786115,0.1893058
17.02963,1.841592,0.7536154,0.3768077
17.48831,1.684386,1.015617,0.5078084
17.52053,1.671114,0.1119704,0.05598519
17.44048,1.882392,0.5355588,0.2677794
17.19276,1.987996,0.825174,0.412587
17.00294,1.992127,0.4198657,0.2099328
16.80415,1.927359,0.4346952,0.2173476
16.67062,1.908367,0.2697804,0.1348902
16.74462,1.971877,0.2235314,0.1117657
16.83025,1.976668,0.1715355,0.08576776
16.91087,1.986558,0.1735762,0.0867881
16.93803,1.938829,0.193977,0.09698848
17.02565,1.850064,0.3411603,0.1705801
17.43911,1.681105,1.008147,0.5040734
17.5252,1.641335,0.2263242,0.1131621
17.50586,1.662121,0.08672673,0.04336336
17.42812,1.745512,0.2762103,0.1381052
17.42812,1.745512,0,0
17.42812,1.745512,0,0
17.42812,1.745512,0,0
17.42812,1.745512,0,0
16.53106,1.93281,1.921209,0.9606044
16.51416,1.924868,0.1223979,0.06119895
16.48517,1.912475,0.06736155,0.03368077
16.48901,1.903445,0.0368505,0.01842525
16.47847,1.889321,0.03803496,0.01901748
16.47214,1.920052,0.06545576,0.03272788
