4.962007,1.710016,0,0
4.976248,1.632424,0.343551,0.1717755
4.985131,1.648619,0.04307784,0.02153892
4.887565,1.67251,0.2833983,0.1416992
4.934282,1.671471,0.1645042,0.08225212
5.034547,1.676346,0.3372723,0.1686361
5.094563,1.655293,0.1275263,0.06376314
4.987012,1.678631,0.3037587,0.1518794
4.879752,1.695637,0.2471243,0.1235621
4.886319,1.687063,0.2244163,0.1122082
4.963355,1.682096,0.1956705,0.09783527
5.022851,1.696856,0.127285,0.06364249
5.011639,1.689864,0.1513631,0.07568157
4.945928,1.714233,0.3345641,0.1672821
4.925321,1.707081,0.08667835,0.04333917
4.966149,1.700175,0.2701641,0.135082
4.936308,1.718867,0.149378,0.07468899
4.919806,1.765075,0.3709539,0.1854769
4.889514,1.807641,0.255936,0.127968
4.877208,1.802388,0.02754292,0.01377146
